ORGANIZATION_CODE,template_name,item_SEGMENT1,DESCRIPTION,PRIMARY_UOM_CODE,PURCHASING_ITEM_FLAG,PURCHASING_ENABLED_FLAG,PROCESS_FLAG
SIO,@Product Family,113459,Cerelac - Red Rice with Milk 250g,ECH,Y,Y,N
SIO,@Product Family,113460,Cerelac - Rice -400g,ECH,Y,Y,N
SIO,@Product Family,113462,Cerelac - Wheat Apple -300g,ECH,Y,Y,N
SIO,@Product Family,170492,Cerelac PBIO 1- Chicken & Rice 300g,ECH,Y,Y,N
SIO,@Product Family,113707,Cerelac PBIO 1 Dhal & mixed vegi Rice -300g,ECH,Y,Y,N
SIO,@Product Family,113706,Cerelac PBIO 1 Mango 300g,ECH,Y,Y,N
SIO,@Product Family,113461,Cerelac PBIO 1 Vegetable and Rice with Milk 250g,ECH,Y,Y,N
SIO,@Product Family,102078,Cow & Gate - Blue 400g (No 2),ECH,Y,Y,N
SIO,@Product Family,102083,Cow & Gate - Blue PKts. -200g,ECH,Y,Y,N
SIO,@Product Family,102077,Cow & Gate - Premium -400g,ECH,Y,Y,N
SIO,@Product Family,102079,Cow & Gate - Step Up 400g (No 3),ECH,Y,Y,N
SIO,@Product Family,102084,Cow & Gate - Step Up PKts. -200g,ECH,Y,Y,N
SIO,@Product Family,109550,Enfagrow  A 3  - 400g,ECH,Y,Y,N
SIO,@Product Family,109574,Enfagrow A 4 - 400g,ECH,Y,Y,N
SIO,@Product Family,113705,Enfamil A 1 400g,ECH,Y,Y,N
SIO,@Product Family,170588,Enfamil A 2 400g,ECH,Y,Y,N
SIO,@Product Family,113483,Farleys Rusk - Apple -60g,ECH,Y,Y,N
SIO,@Product Family,113482,Farleys Rusk - Banana -60g,ECH,Y,Y,N
SIO,@Product Family,113481,Farleys Rusk - Orange -60g,ECH,Y,Y,N
SIO,@Product Family,113480,Farleys Rusk - Original -60g,ECH,Y,Y,N
SIO,@Product Family,113467,Farleys Rusks - Banana -150g,ECH,Y,Y,N
SIO,@Product Family,113466,Farleys Rusks - Orange -150g,ECH,Y,Y,N
SIO,@Product Family,113465,Farleys Rusks - Original -150g,ECH,Y,Y,N
SIO,@Product Family,170633,Golden Cow Baby Rusk - Apple 110g,ECH,Y,Y,N
SIO,@Product Family,170634,Golden Cow Baby Rusk - Banana 110g,ECH,Y,Y,N
SIO,@Product Family,170632,Golden Cow Baby Rusk - Regular 110g,ECH,Y,Y,N
SIO,@Product Family,171395,Golden Cow Rusk - Apple 70g,ECH,Y,Y,N
SIO,@Product Family,171396,Golden Cow Rusk - Banana 70g,ECH,Y,Y,N
SIO,@Product Family,171397,Golden Cow Rusk - Original 70g,ECH,Y,Y,N
SIO,@Product Family,115751,Hienz Farles Rusk Apple -120g,ECH,Y,Y,N
SIO,@Product Family,115750,Hienz Farles Rusk Orange -120g,ECH,Y,Y,N
SIO,@Product Family,115749,Hienz Farles Rusk Original -120g,ECH,Y,Y,N
SIO,@Product Family,118716,Highland Un-sweeten Plain Yoghurt -500ml,ECH,Y,Y,N
SIO,@Product Family,172378,Himani Navarthna Oil - 100ml,ECH,Y,Y,N
SIO,@Product Family,113453,Kelloggs Chocos -125g,ECH,Y,Y,N
SIO,@Product Family,113454,Kelloggs Chocos -250g,ECH,Y,Y,N
SIO,@Product Family,113455,Kelloggs Chocos -375g,ECH,Y,Y,N
SIO,@Product Family,113485,Kelloggs Corn Flakes - Chocos -27g,ECH,Y,Y,N
SIO,@Product Family,113486,Kelloggs Corn Flakes - Smacks -27g,ECH,Y,Y,N
SIO,@Product Family,113450,Kelloggs Corn Flakes -100g,ECH,Y,Y,N
SIO,@Product Family,125409,Kelloggs Corn Flakes -100g (15% Off),ECH,Y,Y,N
SIO,@Product Family,113451,Kelloggs Corn Flakes -250g,ECH,Y,Y,N
SIO,@Product Family,113452,Kelloggs Corn Flakes -475g,ECH,Y,Y,N
SIO,@Product Family,113456,Kelloggs Frosties -300g,ECH,Y,Y,N
SIO,@Product Family,111994,Kelloggs Heart to Heart Oats-200g,ECH,Y,Y,N
SIO,@Product Family,125410,Kelloggs Heart to Heart Oats-200g (15% Off),ECH,Y,Y,N
SIO,@Product Family,115747,Kelloggs Honey Crunch Flake -125g,ECH,Y,Y,N
SIO,@Product Family,115745,Kelloggs Honey loop -125g,ECH,Y,Y,N
SIO,@Product Family,115746,Kelloggs Strawberry Corn Flaks - 100g,ECH,Y,Y,N
SIO,@Product Family,102075,Lactogen  1 - 350g,ECH,Y,Y,N
SIO,@Product Family,102076,Lactogen 2  - 350g,ECH,Y,Y,N
SIO,@Product Family,102085,Lactogen 3 Infant Formula-Follow Up -350g,ECH,Y,Y,N
SIO,@Product Family,102109,Lactogrow Growing Up Milk Formula -350g,ECH,Y,Y,N
SIO,@Product Family,171460,Milo Cereal Flow Pack 20g,ECH,Y,Y,N
SIO,@Product Family,171270,Munchee Baby Rusk 100g,ECH,Y,Y,N
SIO,@Product Family,171271,Munchee Baby Rusk 60g,ECH,Y,Y,N
SIO,@Product Family,102080,Nan 1 -400g,ECH,Y,Y,N
SIO,@Product Family,102106,NAN 1 Starter Infant Formula with Iron-BIB -350g,ECH,Y,Y,N
SIO,@Product Family,102081,Nan 2 -400g,ECH,Y,Y,N
SIO,@Product Family,102107,NAN 2 Follow Up Formula with Iron-BIB -350g,ECH,Y,Y,N
SIO,@Product Family,102108,NAN 3 Growing Up Milk Formula-BIB -350g,ECH,Y,Y,N
SIO,@Product Family,102086,NAN 3 Infant Formula Follow Up -400g,ECH,Y,Y,N
SIO,@Product Family,170493,Nan Grow 4 -BIB 350g,ECH,Y,Y,N
SIO,@Product Family,125317,Nan Grow 4 -BIB 350g (Rs.75.00 Off),ECH,Y,Y,N
SIO,@Product Family,102095,Nan Ha 1BL NWHB026-1 -400g,ECH,Y,Y,N
SIO,@Product Family,102092,Neslac Excella 1  400g,ECH,Y,Y,N
SIO,@Product Family,102033,Nespray 1 -400g,ECH,Y,Y,N
SIO,@Product Family,102034,Nespray 3 Plus -400g,ECH,Y,Y,N
SIO,@Product Family,113470,Nestle Corn Flakes - Honey Gold -220g,ECH,Y,Y,N
SIO,@Product Family,113468,Nestle Corn Flakes -150g,ECH,Y,Y,N
SIO,@Product Family,113469,Nestle Corn Flakes -275g,ECH,Y,Y,N
SIO,@Product Family,113479,Nestle Honey Star Corn Flakes -150g,ECH,Y,Y,N
SIO,@Product Family,113471,Nestle Koko Crunch -170g,ECH,Y,Y,N
SIO,@Product Family,170790,Nestle Koko Krunch Cereal 330g,ECH,Y,Y,N
SIO,@Product Family,113478,Nestle Milo Balls Corn Flakes -170g,ECH,Y,Y,N
SIO,@Product Family,113498,Nestum Fruits Nutri Protect -240g,ECH,Y,Y,N
SIO,@Product Family,113464,Nestum Gotukola Nutri Protect -240g,ECH,Y,Y,N
SIO,@Product Family,113701,Nestum Green Gram Nutri Protect -240g,ECH,Y,Y,N
SIO,@Product Family,113709,S M A  Gold-2 - 400g,ECH,Y,Y,N
SIO,@Product Family,113710,S.M.A. Progress (Gold-3) -400g,ECH,Y,Y,N
SIO,@Product Family,113708,SMA  Gold-Stage 1 -400g,ECH,Y,Y,N
SIO,@Product Family,109221,Bru Instant Coffee Jar -100g,ECH,Y,Y,N
SIO,@Product Family,109220,Bru Instant Coffee Jar -50g,ECH,Y,Y,N
SIO,@Product Family,109214,Harischandra Coffee -100g,ECH,Y,Y,N
SIO,@Product Family,109213,Harischandra Coffee -50g,ECH,Y,Y,N
SIO,@Product Family,109219,Island Coffee - Caramel Flavour -100g,ECH,Y,Y,N
SIO,@Product Family,109218,Island Coffee - Caramel Flavour -50g,ECH,Y,Y,N
SIO,@Product Family,109207,Island Coffee - Ginger -100g,ECH,Y,Y,N
SIO,@Product Family,109206,Island Coffee - Ginger -50g,ECH,Y,Y,N
SIO,@Product Family,109201,Island Coffee - Normal -100g,ECH,Y,Y,N
SIO,@Product Family,109202,Island Coffee - Normal -200g,ECH,Y,Y,N
SIO,@Product Family,109200,Island Coffee - Normal -50g,ECH,Y,Y,N
SIO,@Product Family,109204,Island Coffee -Vanilla -100g,ECH,Y,Y,N
SIO,@Product Family,109205,Island Coffee -Vanilla -200g,ECH,Y,Y,N
SIO,@Product Family,109203,Island Coffee -Vanilla -50g,ECH,Y,Y,N
SIO,@Product Family,172545,Nescafe 3 in 1 Sachet (10x18g),ECH,Y,Y,N
SIO,@Product Family,109572,Nescafe 3 in 1 Sachet -18g,ECH,Y,Y,N
SIO,@Product Family,109519,Nescafe Classic Box -50g,ECH,Y,Y,N
SIO,@Product Family,109510,Nescafe Classic Jar -100g,ECH,Y,Y,N
SIO,@Product Family,109523,Nescafe Classic Jar -200g,ECH,Y,Y,N
SIO,@Product Family,109509,Nescafe Classic Jar -50g,ECH,Y,Y,N
SIO,@Product Family,109177,Nescafe Gold Jar -100g,ECH,Y,Y,N
SIO,@Product Family,109190,Raigam Coffee -100g,ECH,Y,Y,N
SIO,@Product Family,109217,Raigam Coffee -50g,ECH,Y,Y,N
SIO,@Product Family,109215,Raigam Raigam Coffee -10g,ECH,Y,Y,N
SIO,@Product Family,109216,Raigam Raigam Coffee -25g,ECH,Y,Y,N
SIO,@Product Family,125503,Richy Black Tea Foil Pack - 200g (Free Salt 200g),ECH,Y,Y,N
SIO,@Product Family,170391,Richy Cofee 100g,ECH,Y,Y,N
SIO,@Product Family,170390,Richy Cofee 50g,ECH,Y,Y,N
SIO,@Product Family,170389,Richy Coffee 20g,ECH,Y,Y,N
SIO,@Product Family,104910,Ruhunu Coffee -100g,ECH,Y,Y,N
SIO,@Product Family,104912,Ruhunu Coffee -20g,ECH,Y,Y,N
SIO,@Product Family,104911,Ruhunu Coffee -50g,ECH,Y,Y,N
SIO,@Product Family,171171,Sara Pure Coffee-Pouch 100g,ECH,Y,Y,N
SIO,@Product Family,171170,Sara Pure Coffee-Pouch 50g,ECH,Y,Y,N
SIO,@Product Family,171174,Sara Spiced Coffee-Pouch 50g,ECH,Y,Y,N
SIO,@Product Family,109114,Bogawantalawa Classic Tea 100g,ECH,Y,Y,N
SIO,@Product Family,109028,Bogawantalawa Classic Tea -200g,ECH,Y,Y,N
SIO,@Product Family,170864,Bogawantalawa Classic Tea 400g,ECH,Y,Y,N
SIO,@Product Family,109115,Bogawantalawa Classic Tea 50g,ECH,Y,Y,N
SIO,@Product Family,109162,Bogawantalawa Classic Tea Bottle 250g,ECH,Y,Y,N
SIO,@Product Family,109151,Bogawantalawa Green Tea Bags (25s) (42.5g),ECH,Y,Y,N
SIO,@Product Family,170421,Bogawantalawa Green Tea Leaf 110g,ECH,Y,Y,N
SIO,@Product Family,109106,Bogawantalawa Kahata 100g,ECH,Y,Y,N
SIO,@Product Family,109152,Bogawantalawa Kahata -1kg,ECH,Y,Y,N
SIO,@Product Family,109107,Bogawantalawa Kahata 200g,ECH,Y,Y,N
SIO,@Product Family,109192,Bogawantalawa Kahata 20g,ECH,Y,Y,N
SIO,@Product Family,109193,Bogawantalawa Kahata 400g,ECH,Y,Y,N
SIO,@Product Family,109132,Bogawantalawa Kahata 500g,ECH,Y,Y,N
SIO,@Product Family,109105,Bogawantalawa Kahata 50g,ECH,Y,Y,N
SIO,@Product Family,170863,Bogawantalawa Legend Premium Tea 200g,ECH,Y,Y,N
SIO,@Product Family,109911,Bogawantalawa Legend Premium Tea -400g,ECH,Y,Y,N
SIO,@Product Family,109161,Bogawantalawa Tea Bags (100s) 200g,ECH,Y,Y,N
SIO,@Product Family,109150,Bogawantalawa Tea Bags (25s) 50g,ECH,Y,Y,N
SIO,@Product Family,170418,Bogawantalawa Tea Bags (50s) 100g,ECH,Y,Y,N
SIO,@Product Family,109021,Brook Bond Ceylonta Tea -50g,ECH,Y,Y,N
SIO,@Product Family,109013,Brook Bond Ceylonta Tea Bags -100g,ECH,Y,Y,N
SIO,@Product Family,109014,Brook Bond Ceylonta Tea Bags -200g,ECH,Y,Y,N
SIO,@Product Family,109022,Brook Bond Laojee Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109046,Brook Bond Laojee Tea -200g,ECH,Y,Y,N
SIO,@Product Family,112437,Brook Bond Laojee Tea -400g,ECH,Y,Y,N
SIO,@Product Family,109023,Brook Bond Laojee Tea -50g,ECH,Y,Y,N
SIO,@Product Family,109156,Ceylonta Gold Tea -80g,ECH,Y,Y,N
SIO,@Product Family,109154,Ceylonta Gold Tea Gusseted Pouch -175g,ECH,Y,Y,N
SIO,@Product Family,109155,Ceylonta Gold Tea Gusseted Pouch -350g,ECH,Y,Y,N
SIO,@Product Family,170910,Daduwangala Tea 20g,ECH,Y,Y,N
SIO,@Product Family,170911,Daduwangala Tea 50g,ECH,Y,Y,N
SIO,@Product Family,109027,Delmege Kandurata Kahata -100g,ECH,Y,Y,N
SIO,@Product Family,109026,Delmege Kandurata Kahata -50g,ECH,Y,Y,N
SIO,@Product Family,109122,Dilmah Green Tea Bags -30g,ECH,Y,Y,N
SIO,@Product Family,109119,Dilmah Premium Leaf Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109120,Dilmah Premium Leaf Tea -200g,ECH,Y,Y,N
SIO,@Product Family,109121,Dilmah Premium Leaf Tea -400g,ECH,Y,Y,N
SIO,@Product Family,109033,Dilmah Strong Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109034,Dilmah Strong Tea -200g,ECH,Y,Y,N
SIO,@Product Family,122992,Dilmah Strong Tea 200g (Rs.30.00 Off),ECH,Y,Y,N
SIO,@Product Family,171404,Dilmah Tea Bag - Ginger (1.5gx20),ECH,Y,Y,N
SIO,@Product Family,171403,Dilmah Tea Bag - Premium (2gx100),ECH,Y,Y,N
SIO,@Product Family,171401,Dilmah Tea Bag - Premium (2gx25),ECH,Y,Y,N
SIO,@Product Family,171402,Dilmah Tea Bag - Premium (2gx50),ECH,Y,Y,N
SIO,@Product Family,109901,Dimbula Kahata Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109903,Dimbula Kahata Tea -1Kg,ECH,Y,Y,N
SIO,@Product Family,109199,Dimbula Kahata Tea -50g,ECH,Y,Y,N
SIO,@Product Family,172208,Gun Powder Green Tea - 100g,ECH,Y,Y,N
SIO,@Product Family,125495,Gun Powder Green Tea - 100g (Rs.30/- off),ECH,Y,Y,N
SIO,@Product Family,172837,Halpe Kahata - 100g,ECH,Y,Y,N
SIO,@Product Family,172838,Halpe Kahata - 200g,ECH,Y,Y,N
SIO,@Product Family,172839,Halpe Kahata - 400g,ECH,Y,Y,N
SIO,@Product Family,172840,Halpe Kahata Tea Bottle C.T.C - 250g,ECH,Y,Y,N
SIO,@Product Family,171734,Janawasama BOPF 100g,ECH,Y,Y,N
SIO,@Product Family,171735,Janawasama BOPF 200g,ECH,Y,Y,N
SIO,@Product Family,171736,Janawasama BOPF 500g,ECH,Y,Y,N
SIO,@Product Family,109036,Janawasama Special Blend Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109037,Janawasama Special Blend Tea -200g,ECH,Y,Y,N
SIO,@Product Family,109038,Janawasama Special Blend Tea -500g,ECH,Y,Y,N
SIO,@Product Family,172207,JD Tips Granular Kahata Special - 200g,ECH,Y,Y,N
SIO,@Product Family,125494,JD Tips Milk With Kahata Tea - 200g (Rs.30/- off),ECH,Y,Y,N
SIO,@Product Family,172206,JD Tips Milk With Kahata Tea 200g,ECH,Y,Y,N
SIO,@Product Family,109029,Jones Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109001,Jones Tea -200g,ECH,Y,Y,N
SIO,@Product Family,109030,Jones Tea -50g,ECH,Y,Y,N
SIO,@Product Family,170317,Kotagala Kahata - 100g,ECH,Y,Y,N
SIO,@Product Family,124290,Kotagala Kahata 100g (15% Off),ECH,Y,Y,N
SIO,@Product Family,170316,Kotagala Kahata -50g,ECH,Y,Y,N
SIO,@Product Family,170419,Laojee Special Tea 200g,ECH,Y,Y,N
SIO,@Product Family,170420,Laojee Special Tea 400g,ECH,Y,Y,N
SIO,@Product Family,109174,Liption Green Tea Bag  Mint  -15g,ECH,Y,Y,N
SIO,@Product Family,109015,Lipton Ceylonta Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109016,Lipton Ceylonta Tea -200g,ECH,Y,Y,N
SIO,@Product Family,109017,Lipton Ceylonta Tea -400g,ECH,Y,Y,N
SIO,@Product Family,109018,Lipton Ceylonta Tea -500g,ECH,Y,Y,N
SIO,@Product Family,125493,Lipton Ceylonta Tea -500g (Lipton Green Tea 30g Free),ECH,Y,Y,N
SIO,@Product Family,172584,Lipton Green Tea - Citrus - (1.3gx20 Bag)-26g,ECH,Y,Y,N
SIO,@Product Family,109125,Lipton Green Tea Bags - Citrus,ECH,Y,Y,N
SIO,@Product Family,109126,Lipton Green Tea Bags - Jasmine  -EA,ECH,Y,Y,N
SIO,@Product Family,109123,Lipton Green Tea Bags 17g -10s,ECH,Y,Y,N
SIO,@Product Family,109124,Lipton Green Tea Bags 34g -20s,ECH,Y,Y,N
SIO,@Product Family,109035,Lipton Yellow Label Tea  Tea Bags -200g,ECH,Y,Y,N
SIO,@Product Family,109127,Lipton Yellow Label Tea Bags -100g,ECH,Y,Y,N
SIO,@Product Family,125118,LS Steuarts  Rosa Kahata 100g,ECH,Y,Y,N
SIO,@Product Family,172562,Maliban Tea - 100g,ECH,Y,Y,N
SIO,@Product Family,172563,Maliban Tea - 200g,ECH,Y,Y,N
SIO,@Product Family,109084,Nuwara-Eliya Tea - Dust No. 1 -1kg,ECH,Y,Y,N
SIO,@Product Family,109083,Nuwara-Eliya Tea - Dust No. 1 -400g,ECH,Y,Y,N
SIO,@Product Family,109074,Nuwara-Eliya Tea - Dust No. 1 -50g,ECH,Y,Y,N
SIO,@Product Family,109075,Nuwara-Eliya Tea - Dust No. 2 -100g,ECH,Y,Y,N
SIO,@Product Family,109076,Nuwara-Eliya Tea - Dust No. 3 -200g,ECH,Y,Y,N
SIO,@Product Family,170869,Ran Kahata (Pouch) 300g,ECH,Y,Y,N
SIO,@Product Family,170870,Ran Kahata (Pouch) 400g,ECH,Y,Y,N
SIO,@Product Family,124441,Ran Kahata 400g (Raigam 50g Soya Free),ECH,Y,Y,N
SIO,@Product Family,109175,Ran Tea (Pouch) -100g,ECH,Y,Y,N
SIO,@Product Family,109165,Ran Tea (Pouch) -1Kg,ECH,Y,Y,N
SIO,@Product Family,109176,Ran Tea (Pouch) -200g,ECH,Y,Y,N
SIO,@Product Family,109163,Ran Tea (Pouch) -20g,ECH,Y,Y,N
SIO,@Product Family,109164,Ran Tea (Pouch) -50g,ECH,Y,Y,N
SIO,@Product Family,109136,Richy  our pride & joy stand  pouch  -400g,ECH,Y,Y,N
SIO,@Product Family,170396,Richy Black Tea 400g,ECH,Y,Y,N
SIO,@Product Family,170393,Richy Black Tea Bags 200g - 100s,ECH,Y,Y,N
SIO,@Product Family,170394,Richy Black Tea Foil pack 100g,ECH,Y,Y,N
SIO,@Product Family,170395,Richy Black Tea foil pack 200g,ECH,Y,Y,N
SIO,@Product Family,170399,Richy Gold Tea 250g,ECH,Y,Y,N
SIO,@Product Family,170398,Richy Green Tea 145g,ECH,Y,Y,N
SIO,@Product Family,170397,Richy Green Tea Bags 25g,ECH,Y,Y,N
SIO,@Product Family,109134,Richy our Pride & Joy Foil Pack - Strings - 100g,ECH,Y,Y,N
SIO,@Product Family,109133,Richy our pride & joy foil pack -50g,ECH,Y,Y,N
SIO,@Product Family,171360,Richy Plain Tea 01Kg,ECH,Y,Y,N
SIO,@Product Family,171315,Richy Tea - Pouch 200g,ECH,Y,Y,N
SIO,@Product Family,109135,Richy Tea  pouch -200g,ECH,Y,Y,N
SIO,@Product Family,171896,Sanvee Tea 100g,ECH,Y,Y,N
SIO,@Product Family,171897,Sanvee Tea 200g,ECH,Y,Y,N
SIO,@Product Family,171569,SATHOSA Rasa Kahata 100g,ECH,Y,Y,N
SIO,@Product Family,171570,SATHOSA Rasa Kahata 200g,ECH,Y,Y,N
SIO,@Product Family,123221,Steuart Rosa Kahata 200g (Rs.20.00 save),ECH,Y,Y,N
SIO,@Product Family,170889,Steuarts Ginger Tea (Pouch) - String 100g,ECH,Y,Y,N
SIO,@Product Family,123796,Steuarts Ginger Tea (Pouch) - String100g (Rs15.00 Off),ECH,Y,Y,N
SIO,@Product Family,171242,Steuarts Ginger Tea 200g,ECH,Y,Y,N
SIO,@Product Family,171241,Steuarts Ginger Tea Bag 50g,ECH,Y,Y,N
SIO,@Product Family,170888,Steuarts Inguru Kahata Foil (Pouch) - String 50g,ECH,Y,Y,N
SIO,@Product Family,124446,Steuarts Rosa Kahata (Pouch) - 100g (Rs. 15/- Off),ECH,Y,Y,N
SIO,@Product Family,170886,Steuarts Rosa Kahata (Pouch) - 200g,ECH,Y,Y,N
SIO,@Product Family,125119,Steuarts Rosa Kahata (Pouch) - 200g (Rs.15.00 off),ECH,Y,Y,N
SIO,@Product Family,170885,Steuarts Rosa Kahata (Pouch) - String 100g,ECH,Y,Y,N
SIO,@Product Family,123919,Steuarts Rosa Kahata (Pouch) 200g (Rs.30/- Off),ECH,Y,Y,N
SIO,@Product Family,170887,Steuarts Rosa Kahata (Pouch) 500g,ECH,Y,Y,N
SIO,@Product Family,170884,Steuarts Specialty Pure Green Tea Bags (2gx25) 50g,ECH,Y,Y,N
SIO,@Product Family,170882,Steuarts Tea Bags (2gx25) 50g,ECH,Y,Y,N
SIO,@Product Family,170883,Steuarts Tea Bags (2gx50) 100g,ECH,Y,Y,N
SIO,@Product Family,170880,Steuarts Tea Foil Pack - String 100g,ECH,Y,Y,N
SIO,@Product Family,170881,Steuarts Tea Foil Pack 200g,ECH,Y,Y,N
SIO,@Product Family,124449,Steuarts Tea Foil pack 200g (Rs.25.00 save),ECH,Y,Y,N
SIO,@Product Family,123797,Steuarts Tea Foil Pack 200g (Rs21.00 Off),ECH,Y,Y,N
SIO,@Product Family,109004,Theja Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109902,Turkey Dimbula Kahata  -200g,ECH,Y,Y,N
SIO,@Product Family,170865,Wanarajah Kahata 01kg,ECH,Y,Y,N
SIO,@Product Family,124439,Watawala 200g (Rs.35.00 off),ECH,Y,Y,N
SIO,@Product Family,109059,Watawala Kahata Tea -100g,ECH,Y,Y,N
SIO,@Product Family,109063,Watawala Kahata Tea -1kg,ECH,Y,Y,N
SIO,@Product Family,109060,Watawala Kahata Tea -200g,ECH,Y,Y,N
SIO,@Product Family,124632,Watawala Kahata Tea 200g (10% Off),ECH,Y,Y,N
SIO,@Product Family,109064,Watawala Kahata Tea -20g,ECH,Y,Y,N
SIO,@Product Family,109061,Watawala Kahata Tea -400g,ECH,Y,Y,N
SIO,@Product Family,109062,Watawala Kahata Tea -500g,ECH,Y,Y,N
SIO,@Product Family,109065,Watawala Kahata Tea -50g,ECH,Y,Y,N
SIO,@Product Family,170915,Zenra Black Tea Bags 1000s 02kg,ECH,Y,Y,N
SIO,@Product Family,170914,Zenra Black Tea Bags 100s 200g,ECH,Y,Y,N
SIO,@Product Family,170912,Zenra Black Tea Bags 25s 50g,ECH,Y,Y,N
SIO,@Product Family,170913,Zenra Black Tea Bags 50s 100g,ECH,Y,Y,N
SIO,@Product Family,170919,Zenra Flavoured Tea Bags 25s 50g,ECH,Y,Y,N
SIO,@Product Family,170918,Zenra Green Tea Bags 100s 200g,ECH,Y,Y,N
SIO,@Product Family,170916,Zenra Green Tea Bags 25s 50g,ECH,Y,Y,N
SIO,@Product Family,170917,Zenra Green Tea Bags 50s 100g,ECH,Y,Y,N
SIO,@Product Family,170907,Zenra Tea (Bottle) 250g,ECH,Y,Y,N
SIO,@Product Family,170908,Zenra Tea (Bottle) 500g,ECH,Y,Y,N
SIO,@Product Family,125452,Zenra Tea (Bottle) 500g (10% Gramme include +50g),ECH,Y,Y,N
SIO,@Product Family,170909,Zenra Tea 01kg,ECH,Y,Y,N
SIO,@Product Family,170904,Zenra Tea 100g,ECH,Y,Y,N
SIO,@Product Family,125448,Zenra Tea 100g (10% Gramme include +10g),ECH,Y,Y,N
SIO,@Product Family,170905,Zenra Tea 200g,ECH,Y,Y,N
SIO,@Product Family,125449,Zenra Tea 200g (10% Gramme include +20g),ECH,Y,Y,N
SIO,@Product Family,170906,Zenra Tea 400g,ECH,Y,Y,N
SIO,@Product Family,170903,Zenra Tea 50g,ECH,Y,Y,N
SIO,@Product Family,172203,Zest Mineral Water - 500ml,ECH,Y,Y,N
SIO,@Product Family,109113,Zesta Green Tea -50g -25bags,ECH,Y,Y,N
SIO,@Product Family,109050,Zesta Plantaion Fresh -  Premium Tea -Foil Pack -400g,ECH,Y,Y,N
SIO,@Product Family,109051,Zesta Plantation Fresh - Premium Tea - Foil Pack -500g,ECH,Y,Y,N
SIO,@Product Family,109048,Zesta Plantation Fresh -Premium Tea - Foil Pack -200g,ECH,Y,Y,N
SIO,@Product Family,109049,Zesta Plantation Fresh-Premium Tea - Foil Pack -300g,ECH,Y,Y,N
SIO,@Product Family,109047,Zesta Premium Tea - Foil Pack -100g,ECH,Y,Y,N
SIO,@Product Family,109098,Zesta Premium Tea - Foil Pack -50g,ECH,Y,Y,N
SIO,@Product Family,109086,Zesta Tea Bag -200g,ECH,Y,Y,N
SIO,@Product Family,109085,Zesta Tea Bags -100g,ECH,Y,Y,N
SIO,@Product Family,109100,Zesta Tea Bags -50g,ECH,Y,Y,N
SIO,@Product Family,124312,Zesta Tea Foil Pack 300g (Zesta Tea Bag 25s Free),ECH,Y,Y,N
SIO,@Product Family,171568,Orzone Mineral Water 05Ltr,ECH,Y,Y,N
SIO,@Product Family,171566,Orzone Mineral Water 1000ml,ECH,Y,Y,N
SIO,@Product Family,171567,Orzone Mineral Water 1500ml,ECH,Y,Y,N
SIO,@Product Family,171565,Orzone Mineral Water 500ml,ECH,Y,Y,N
SIO,@Product Family,170818,Sprinco Empty Water Bottle 19Ltr,ECH,Y,Y,N
SIO,@Product Family,170817,Sprinco Mineral Water - Refill 19Ltr,ECH,Y,Y,N
SIO,@Product Family,109631,Sprinco Mineral Water -1.5L,ECH,Y,Y,N
SIO,@Product Family,109630,Sprinco Mineral Water -1L,ECH,Y,Y,N
SIO,@Product Family,109629,Sprinco Mineral Water -500ml,ECH,Y,Y,N
SIO,@Product Family,109632,Sprinco Mineral Water -5L,ECH,Y,Y,N
SIO,@Product Family,172204,Zest Mineral Water - 1000ml,ECH,Y,Y,N
SIO,@Product Family,172205,Zest Mineral Water - 1500ml,ECH,Y,Y,N
SIO,@Product Family,170311,Almarai Cheese (Triangles) - 8s -120g,ECH,Y,Y,N
SIO,@Product Family,172215,Almarai Tringles Cheese Portion - 15g,ECH,Y,Y,N
SIO,@Product Family,118365,Anchor Cheese - Slices -100g,ECH,Y,Y,N
SIO,@Product Family,118351,Happy Cow Cheese - Portion -15g,ECH,Y,Y,N
SIO,@Product Family,118354,Happy Cow Cheese - Slices (Alpine) -150g,ECH,Y,Y,N
SIO,@Product Family,118353,Happy Cow Cheese - Slices (Cheddar) -200g,ECH,Y,Y,N
SIO,@Product Family,118352,Happy Cow Cheese - Slices (Regular) -200g,ECH,Y,Y,N
SIO,@Product Family,118355,Happy Cow Cheese Tin -113g,ECH,Y,Y,N
SIO,@Product Family,118368,Happy Cow Cheese Tin -226g,ECH,Y,Y,N
SIO,@Product Family,118356,Happy Cow Cheese Tin -340g,ECH,Y,Y,N
SIO,@Product Family,118350,Highland Processed Cheese -100g,ECH,Y,Y,N
SIO,@Product Family,118363,Highland Processed Cheese -200g,ECH,Y,Y,N
SIO,@Product Family,170944,Highland Processed Cheese 50g,ECH,Y,Y,N
SIO,@Product Family,171535,Kotmale Cheese Wedges Pcs 15g,ECH,Y,Y,N
SIO,@Product Family,171558,Kotmale Mozzarella Cheese 200g,ECH,Y,Y,N
